test_score,skill_match_ratio,relevant_experience,project_match,preferred_domain,skills_text,projects_text,titles_text,label
69,0.8333333333333334,7,1,mobile app development,xamarin android kotlin firebase push notification flutter react native objectivec app store mobile testing communication,login project,android developer ios developer flutter developer,no_fit
78,0.4444444444444444,3,0,business analysis,uml documentation data analysis business process,teamwork project,requirements engineer process consultant,partial
79,0.6923076923076923,0,0,artificial intelligence,tensorflow reinforcement learning cv computer vision ml pipelines critical thinking problem solving keras nlp deep learning gan,problem solving project,,suggest
87,0.4615384615384615,0,1,artificial intelligence,tensorflow ml pipelines critical thinking pytorch keras deep learning communication cnn,neural network project chatbot project,,suggest
65,1.0,4,1,mobile app development,xamarin android kotlin push notification firebase uiux mobile swift flutter react native objectivec app store mobile testing,mobile project,ios developer android developer mobile app engineer,no_fit
77,0.9090909090909092,2,1,networking,lanwlan vpn routing packet analysis cisco network monitoring critical thinking dns tcpip switching dhcp,problem solving project configuration project,network engineer,partial
76,0.5555555555555556,2,1,business analysis,scrum documentation data analysis stakeholder management business process,business project analysis project,requirements engineer,partial
95,0.6666666666666666,0,1,database administration,backup sql server database design query optimization mysql mongodb critical thinking replication problem solving data warehousing,optimization project,,no_fit
83,0.5,0,1,mobile app development,android firebase push notification teamwork swift react native mobile testing communication,problem solving project android project,,no_fit
82,0.6428571428571429,7,1,web development,redux angular nextjs express nodejs critical thinking problem solving react typescript vue sass,cms project,ui developer backend developer javascript developer,fit
77,1.0,0,1,mobile app development,xamarin android kotlin push notification firebase teamwork uiux mobile swift flutter react native objectivec app store mobile testing,analytics project communication project,,no_fit
87,1.0,0,1,business analysis,scrum uml process modeling documentation data analysis stakeholder management requirements gathering agile business process,process project gap analysis project,,suggest
68,0.5555555555555556,4,1,game development,c shader programming graphics programming game physics critical thinking unity,multiplayer project,game designer game designer,suggest
68,1.0,3,1,cybersecurity,siem incident response ethical hacking network security cryptography penetration testing linux problem solving forensics risk management vulnerability assessment security auditing firewall,intrusion project,information security specialist cybersecurity engineer,suggest
81,0.7777777777777778,0,0,game development,c shader programming graphics programming game physics blender ai unity,problem solving project,,suggest
84,0.9166666666666666,4,1,devops,automation aws cicd ansible terraform teamwork jenkins monitoring kubernetes docker scripting git,automation project teamwork project,devops engineer site reliability engineer infrastructure engineer,fit
72,0.9230769230769232,1,1,data science,numpy scikitlearn data visualization machine learning pandas statistics matplotlib feature engineering r sql deep learning etl,model project,ai researcher,partial
93,1.0,0,0,web development,graphql html redux angular javascript nodejs nextjs express critical thinking css bootstrap react typescript vue sass communication,communication project,,no_fit
78,0.625,5,0,product management,scrum market research roadmap prioritization agile,communication project teamwork project,project manager product manager project manager,partial
73,0.7777777777777778,2,1,game development,c graphics programming game physics critical thinking blender game design ai unity,level project,game developer,partial
71,0.5,0,0,digital marketing,social media content marketing ppc marketing strategy analytics,communication project,,suggest
74,0.6666666666666666,0,1,augmented reality  virtual reality,c shader programming 3d animation ar teamwork unreal engine 3d modeling,vr project,,suggest
65,0.7272727272727273,0,1,networking,lanwlan vpn cisco network monitoring critical thinking dns tcpip switching firewall communication,protocol project vpn project,,no_fit
79,0.4615384615384615,5,1,artificial intelligence,cv ml pipelines problem solving keras nlp deep learning cnn,problem solving project classification project,ml engineer ai engineer,partial
93,1.0,3,1,quality assurance,manual testing test cases performance testing qa test automation selenium jenkins bug tracking critical thinking cypress,validation project validation project,qa engineer,fit
